step,time,sep
1935,19.35,1.65144
1940,19.4,1.65563
1945,19.45,1.65992
1950,19.5,1.66431
1955,19.55,1.6688
1960,19.6,1.67339
1965,19.65,1.67807
1970,19.7,1.68282
1975,19.75,1.68765
1980,19.8,1.69257
1985,19.85,1.69757
1990,19.9,1.70264
1995,19.95,1.70779
2000,20,1.713
2005,20.05,1.71827
2010,20.1,1.7236
2015,20.15,1.72899
2020,20.2,1.73445
2025,20.25,1.73997
2030,20.3,1.74557
2035,20.35,1.75123
2040,20.4,1.75696
2045,20.45,1.76275
2050,20.5,1.76861
2055,20.55,1.77454
2060,20.6,1.78055
2065,20.65,1.78665
2070,20.7,1.79282
2075,20.75,1.79909
2080,20.8,1.80545
2085,20.85,1.81191
2090,20.9,1.81846
2095,20.95,1.82511
2100,21,1.83186
2105,21.05,1.8387
2110,21.1,1.84564
2115,21.15,1.85267
2120,21.2,1.85979
2125,21.25,1.86701
2130,21.3,1.87432
2135,21.35,1.88171
2140,21.4,1.88919
2145,21.45,1.89677
2150,21.5,1.90442
2155,21.55,1.91217
2160,21.6,1.91999
2165,21.65,1.92791
2170,21.7,1.93592
2175,21.75,1.94404
2180,21.8,1.95228
2185,21.85,1.96062
2190,21.9,1.96908
2195,21.95,1.97766
2200,22,1.98637
2205,22.05,1.99522
2210,22.1,2.00421
2215,22.15,2.01335
2220,22.2,2.02265
2225,22.25,2.03211
2230,22.3,2.04176
2235,22.35,2.0516
2240,22.4,2.06164
2245,22.45,2.0719
2250,22.5,2.08239
2255,22.55,2.09314
2260,22.6,2.10415
2265,22.65,2.11545
2270,22.7,2.12706
2275,22.75,2.13901
2280,22.8,2.15132
2285,22.85,2.16402
2290,22.9,2.17718
2295,22.95,2.19083
2300,23,2.20503
2305,23.05,2.21985
2310,23.1,2.23531
2315,23.15,2.25147
2320,23.2,2.26832
2325,23.25,2.28587
2330,23.3,2.30407
2335,23.35,2.32284
2340,23.4,2.34204
2345,23.45,2.36155
2350,23.5,2.38123
2355,23.55,2.40095
2360,23.6,2.42058
2365,23.65,2.44003
2370,23.7,2.45919
2375,23.75,2.478
2380,23.8,2.49638
2385,23.85,2.5143
2390,23.9,2.5317
2395,23.95,2.54857
2400,24,2.56488
2405,24.05,2.58064
2410,24.1,2.59583
2415,24.15,2.61045
2420,24.2,2.62449
2425,24.25,2.63796
2430,24.3,2.65085
2435,24.35,2.66318
2440,24.4,2.67495
2445,24.45,2.68618
2450,24.5,2.6969
2455,24.55,2.70711
2460,24.6,2.71683
2465,24.65,2.72606
2470,24.7,2.73482
2475,24.75,2.74313
2480,24.8,2.751
2485,24.85,2.75845
2490,24.9,2.7655
2495,24.95,2.77217
2500,25,2.77848
2505,25.05,2.78446
2510,25.1,2.79019
2515,25.15,2.79576
2520,25.2,2.80134
2525,25.25,2.80717
2530,25.3,2.81352
2535,25.35,2.8206
2540,25.4,2.82846
2545,25.45,2.83707
2550,25.5,2.84639
2555,25.55,2.85633
2560,25.6,2.86683
2565,25.65,2.8778
2570,25.7,2.88916
2575,25.75,2.90084
2580,25.8,2.91275
2585,25.85,2.92481
2590,25.9,2.93696
2595,25.95,2.94909
2600,26,2.96108
2605,26.05,2.97282
2610,26.1,2.9842
2615,26.15,2.99516
2620,26.2,3.00567
2625,26.25,3.01575
2630,26.3,3.02542
2635,26.35,3.0347
2640,26.4,3.04362
2645,26.45,3.05223
2650,26.5,3.06054
2655,26.55,3.06859
2660,26.6,3.07646
2665,26.65,3.08419
2670,26.7,3.09183
2675,26.75,3.09943
2680,26.8,3.10703
2685,26.85,3.11465
2690,26.9,3.12229
2695,26.95,3.12996
2700,27,3.13765
2705,27.05,3.14534
2710,27.1,3.15303
2715,27.15,3.16069
2720,27.2,3.16833
2725,27.25,3.17595
2730,27.3,3.18354
2735,27.35,3.19111
2740,27.4,3.19866
2745,27.45,3.2062
2750,27.5,3.21372
2755,27.55,3.22124
2760,27.6,3.22877
2765,27.65,3.2363
2770,27.7,3.24386
2775,27.75,3.25145
2780,27.8,3.25905
2785,27.85,3.26666
2790,27.9,3.27425
2795,27.95,3.28179
2800,28,3.28926
2805,28.05,3.29664
2810,28.1,3.3039
2815,28.15,3.31103
2820,28.2,3.31804
2825,28.25,3.32491
2830,28.3,3.33166
2835,28.35,3.33827
2840,28.4,3.34478
2845,28.45,3.35119
2850,28.5,3.35754
2855,28.55,3.36381
2860,28.6,3.37004
2865,28.65,3.37621
2870,28.7,3.38234
2875,28.75,3.38841
2880,28.8,3.39444
2885,28.85,3.40043
2890,28.9,3.4064
2895,28.95,3.41234
2900,29,3.41825
2905,29.05,3.42412
2910,29.1,3.42994
2915,29.15,3.43572
2920,29.2,3.44146
2925,29.25,3.44719
2930,29.3,3.45292
2935,29.35,3.45868
2940,29.4,3.46447
2945,29.45,3.4703
2950,29.5,3.47615
2955,29.55,3.48202
2960,29.6,3.48788
2965,29.65,3.49371
2970,29.7,3.49949
2975,29.75,3.50519
2980,29.8,3.5108
2985,29.85,3.5163
2990,29.9,3.5217
2995,29.95,3.52699
3000,30,3.53219
