step,time,sep
2560,25.6,2.4523
2565,25.65,2.47059
2570,25.7,2.48875
2575,25.75,2.50673
2580,25.8,2.52445
2585,25.85,2.54188
2590,25.9,2.55896
2595,25.95,2.57565
2600,26,2.59194
2605,26.05,2.6078
2610,26.1,2.62324
2615,26.15,2.63824
2620,26.2,2.65282
2625,26.25,2.66696
2630,26.3,2.68068
2635,26.35,2.69396
2640,26.4,2.70682
2645,26.45,2.71925
2650,26.5,2.73125
2655,26.55,2.74282
2660,26.6,2.75398
2665,26.65,2.76471
2670,26.7,2.77503
2675,26.75,2.78494
2680,26.8,2.79444
2685,26.85,2.80352
2690,26.9,2.8122
2695,26.95,2.82047
2700,27,2.82834
2705,27.05,2.83581
2710,27.1,2.84287
2715,27.15,2.84954
2720,27.2,2.85581
2725,27.25,2.86169
2730,27.3,2.8672
2735,27.35,2.87232
2740,27.4,2.87707
2745,27.45,2.88146
2750,27.5,2.88549
2755,27.55,2.88916
2760,27.6,2.89248
2765,27.65,2.89545
2770,27.7,2.89808
2775,27.75,2.90036
2780,27.8,2.9023
2785,27.85,2.90391
2790,27.9,2.90519
2795,27.95,2.90615
2800,28,2.9068
2805,28.05,2.90715
2810,28.1,2.90724
2815,28.15,2.9071
2820,28.2,2.90676
2825,28.25,2.90629
2830,28.3,2.90577
2835,28.35,2.9053
2840,28.4,2.90504
2845,28.45,2.90523
2850,28.5,2.90615
2855,28.55,2.9081
2860,28.6,2.91129
2865,28.65,2.91574
2870,28.7,2.92136
2875,28.75,2.92794
2880,28.8,2.93532
2885,28.85,2.94332
2890,28.9,2.95178
2895,28.95,2.96058
2900,29,2.96959
2905,29.05,2.97869
2910,29.1,2.98776
2915,29.15,2.99671
2920,29.2,3.00543
2925,29.25,3.01378
2930,29.3,3.02165
2935,29.35,3.02896
2940,29.4,3.03572
2945,29.45,3.04201
2950,29.5,3.04795
2955,29.55,3.05366
2960,29.6,3.05925
2965,29.65,3.06482
2970,29.7,3.07045
2975,29.75,3.07621
2980,29.8,3.08211
2985,29.85,3.08815
2990,29.9,3.09427
2995,29.95,3.10041
3000,30,3.10648
3005,30.05,3.11243
3010,30.1,3.1182
3015,30.15,3.12377
3020,30.2,3.12914
3025,30.25,3.13435
3030,30.3,3.13943
3035,30.35,3.14445
3040,30.4,3.14945
3045,30.45,3.15451
3050,30.5,3.15964
3055,30.55,3.16487
3060,30.6,3.17021
3065,30.65,3.17563
3070,30.7,3.18109
3075,30.75,3.18655
3080,30.8,3.19198
3085,30.85,3.19735
3090,30.9,3.20262
3095,30.95,3.2078
3100,31,3.2129
3105,31.05,3.21792
3110,31.1,3.2229
3115,31.15,3.22787
3120,31.2,3.23284
3125,31.25,3.23784
3130,31.3,3.24288
3135,31.35,3.24796
3140,31.4,3.25308
3145,31.45,3.25822
3150,31.5,3.26337
3155,31.55,3.2685
3160,31.6,3.27362
3165,31.65,3.27871
3170,31.7,3.28376
3175,31.75,3.28879
3180,31.8,3.2938
3185,31.85,3.29881
3190,31.9,3.30381
3195,31.95,3.30883
3200,32,3.31385
3205,32.05,3.31889
3210,32.1,3.32393
3215,32.15,3.32897
3220,32.2,3.33399
3225,32.25,3.339
3230,32.3,3.34398
3235,32.35,3.34894
3240,32.4,3.35388
3245,32.45,3.3588
3250,32.5,3.36371
3255,32.55,3.3686
3260,32.6,3.37348
3265,32.65,3.37836
3270,32.7,3.38323
3275,32.75,3.3881
3280,32.8,3.39295
3285,32.85,3.39781
3290,32.9,3.40265
3295,32.95,3.4075
3300,33,3.41233
3305,33.05,3.41717
3310,33.1,3.422
3315,33.15,3.42684
3320,33.2,3.43169
3325,33.25,3.43655
3330,33.3,3.44143
3335,33.35,3.44632
3340,33.4,3.45121
3345,33.45,3.45609
3350,33.5,3.46098
3355,33.55,3.46585
3360,33.6,3.47072
3365,33.65,3.47556
3370,33.7,3.48039
3375,33.75,3.48519
3380,33.8,3.48998
3385,33.85,3.49474
3390,33.9,3.4995
3395,33.95,3.50423
3400,34,3.50896
3405,34.05,3.51369
3410,34.1,3.51841
3415,34.15,3.52312
3420,34.2,3.52784
3425,34.25,3.53255
3430,34.3,3.53726
3435,34.35,3.54196
3440,34.4,3.54666
3445,34.45,3.55134
3450,34.5,3.55602
3455,34.55,3.56069
3460,34.6,3.56536
3465,34.65,3.57004
3470,34.7,3.57472
3475,34.75,3.57942
3480,34.8,3.58414
3485,34.85,3.58889
3490,34.9,3.59366
3495,34.95,3.59846
3500,35,3.60328
3505,35.05,3.60812
3510,35.1,3.61298
3515,35.15,3.61784
3520,35.2,3.6227
3525,35.25,3.62757
3530,35.3,3.63244
3535,35.35,3.6373
3540,35.4,3.64217
3545,35.45,3.64703
3550,35.5,3.65189
3555,35.55,3.65676
3560,35.6,3.66164
3565,35.65,3.66652
3570,35.7,3.67143
3575,35.75,3.67634
3580,35.8,3.68127
3585,35.85,3.68622
3590,35.9,3.69118
3595,35.95,3.69615
3600,36,3.70113
3605,36.05,3.70613
3610,36.1,3.71114
3615,36.15,3.71615
3620,36.2,3.72118
3625,36.25,3.72622
3630,36.3,3.73126
3635,36.35,3.73633
3640,36.4,3.7414
3645,36.45,3.7465
3650,36.5,3.75161
3655,36.55,3.75674
3660,36.6,3.76189
3665,36.65,3.76705
3670,36.7,3.77222
3675,36.75,3.77741
3680,36.8,3.78261
3685,36.85,3.78781
3690,36.9,3.79301
3695,36.95,3.79821
3700,37,3.8034
3705,37.05,3.80858
3710,37.1,3.81374
3715,37.15,3.81889
3720,37.2,3.82403
3725,37.25,3.82916
3730,37.3,3.83427
3735,37.35,3.83939
3740,37.4,3.84451
3745,37.45,3.84965
3750,37.5,3.8548
3755,37.55,3.85997
3760,37.6,3.86517
3765,37.65,3.8704
3770,37.7,3.87566
3775,37.75,3.88095
3780,37.8,3.88628
3785,37.85,3.89164
3790,37.9,3.89704
3795,37.95,3.90246
3800,38,3.90791
3805,38.05,3.91338
3810,38.1,3.91886
3815,38.15,3.92436
3820,38.2,3.92986
3825,38.25,3.93537
3830,38.3,3.94088
3835,38.35,3.94639
3840,38.4,3.95192
3845,38.45,3.95746
3850,38.5,3.96301
3855,38.55,3.96858
3860,38.6,3.97418
3865,38.65,3.97981
3870,38.7,3.98545
3875,38.75,3.99112
3880,38.8,3.99681
3885,38.85,4.00253
3890,38.9,4.00826
3895,38.95,4.01399
3900,39,4.01973
3905,39.05,4.02546
3910,39.1,4.03118
3915,39.15,4.03688
3920,39.2,4.04258
3925,39.25,4.04825
3930,39.3,4.05392
3935,39.35,4.05957
3940,39.4,4.06522
3945,39.45,4.07088
3950,39.5,4.07654
3955,39.55,4.08222
3960,39.6,4.08793
3965,39.65,4.09365
3970,39.7,4.0994
3975,39.75,4.10518
3980,39.8,4.11097
3985,39.85,4.11679
3990,39.9,4.12263
3995,39.95,4.12848
4000,40,4.13433
4005,40.05,4.14019
4010,40.1,4.14603
4015,40.15,4.15185
4020,40.2,4.15766
4025,40.25,4.16343
4030,40.3,4.16919
4035,40.35,4.17492
4040,40.4,4.18063
4045,40.45,4.18632
4050,40.5,4.19201
4055,40.55,4.19769
4060,40.6,4.20336
4065,40.65,4.20903
4070,40.7,4.2147
4075,40.75,4.22037
4080,40.8,4.22605
4085,40.85,4.23174
4090,40.9,4.23742
4095,40.95,4.24311
4100,41,4.24881
4105,41.05,4.25451
4110,41.1,4.26021
4115,41.15,4.26591
4120,41.2,4.27161
4125,41.25,4.27731
4130,41.3,4.28301
4135,41.35,4.28872
4140,41.4,4.29442
4145,41.45,4.30013
4150,41.5,4.30584
4155,41.55,4.31156
4160,41.6,4.31729
4165,41.65,4.32302
4170,41.7,4.32876
4175,41.75,4.3345
4180,41.8,4.34025
4185,41.85,4.34601
4190,41.9,4.35177
4195,41.95,4.35753
4200,42,4.36329
4205,42.05,4.36904
4210,42.1,4.37479
4215,42.15,4.38052
4220,42.2,4.38623
4225,42.25,4.39192
4230,42.3,4.39759
4235,42.35,4.40323
4240,42.4,4.40884
4245,42.45,4.41444
4250,42.5,4.42001
4255,42.55,4.42557
4260,42.6,4.43112
4265,42.65,4.43665
4270,42.7,4.44219
4275,42.75,4.44772
4280,42.8,4.45325
4285,42.85,4.45879
4290,42.9,4.46433
4295,42.95,4.46988
4300,43,4.47542
4305,43.05,4.48096
4310,43.1,4.48649
4315,43.15,4.49201
4320,43.2,4.49752
4325,43.25,4.503
4330,43.3,4.50845
4335,43.35,4.51388
4340,43.4,4.51928
4345,43.45,4.52465
4350,43.5,4.53
4355,43.55,4.53531
4360,43.6,4.5406
4365,43.65,4.54587
4370,43.7,4.55111
4375,43.75,4.55634
4380,43.8,4.56154
4385,43.85,4.56673
4390,43.9,4.5719
4395,43.95,4.57706
4400,44,4.5822
4405,44.05,4.58732
4410,44.1,4.59242
4415,44.15,4.5975
4420,44.2,4.60255
4425,44.25,4.60757
4430,44.3,4.61255
4435,44.35,4.6175
4440,44.4,4.62241
4445,44.45,4.62729
4450,44.5,4.63213
4455,44.55,4.63693
4460,44.6,4.64168
4465,44.65,4.6464
4470,44.7,4.65108
4475,44.75,4.65571
4480,44.8,4.66031
4485,44.85,4.66487
4490,44.9,4.6694
4495,44.95,4.67391
4500,45,4.67839
4505,45.05,4.68285
4510,45.1,4.68729
4515,45.15,4.69172
4520,45.2,4.69612
4525,45.25,4.70051
4530,45.3,4.70488
4535,45.35,4.70923
4540,45.4,4.71355
4545,45.45,4.71784
4550,45.5,4.72211
4555,45.55,4.72634
4560,45.6,4.73053
4565,45.65,4.73469
4570,45.7,4.73882
4575,45.75,4.74291
4580,45.8,4.74696
4585,45.85,4.75098
4590,45.9,4.75497
4595,45.95,4.75893
4600,46,4.76286
4605,46.05,4.76677
4610,46.1,4.77066
4615,46.15,4.77453
4620,46.2,4.77838
4625,46.25,4.78222
4630,46.3,4.78605
4635,46.35,4.78987
4640,46.4,4.79368
4645,46.45,4.79748
4650,46.5,4.80127
4655,46.55,4.80506
4660,46.6,4.80885
4665,46.65,4.81263
4670,46.7,4.81641
4675,46.75,4.82019
4680,46.8,4.82398
4685,46.85,4.82777
4690,46.9,4.83156
4695,46.95,4.83536
4700,47,4.83917
4705,47.05,4.84299
4710,47.1,4.84683
4715,47.15,4.85067
4720,47.2,4.85453
4725,47.25,4.85839
4730,47.3,4.86226
4735,47.35,4.86614
4740,47.4,4.87002
4745,47.45,4.8739
4750,47.5,4.87778
4755,47.55,4.88166
4760,47.6,4.88553
4765,47.65,4.88939
4770,47.7,4.89325
4775,47.75,4.8971
4780,47.8,4.90094
4785,47.85,4.90477
4790,47.9,4.90859
4795,47.95,4.9124
4800,48,4.9162
4805,48.05,4.91998
4810,48.1,4.92375
4815,48.15,4.92751
4820,48.2,4.93126
4825,48.25,4.93499
4830,48.3,4.93872
4835,48.35,4.94244
4840,48.4,4.94616
4845,48.45,4.9499
4850,48.5,4.95365
4855,48.55,4.95742
4860,48.6,4.96123
4865,48.65,4.96508
4870,48.7,4.96897
4875,48.75,4.97292
4880,48.8,4.97691
4885,48.85,4.98095
4890,48.9,4.98503
4895,48.95,4.98916
4900,49,4.99332
4905,49.05,4.99751
4910,49.1,5.00172
4915,49.15,5.00594
4920,49.2,5.01017
4925,49.25,5.01438
4930,49.3,5.01859
4935,49.35,5.02277
4940,49.4,5.02693
4945,49.45,5.03106
4950,49.5,5.03515
4955,49.55,5.03921
4960,49.6,5.04324
4965,49.65,5.04723
4970,49.7,5.05119
4975,49.75,5.05512
4980,49.8,5.05902
4985,49.85,5.06291
4990,49.9,5.06678
4995,49.95,5.07063
5000,50,5.07448
