step,time,sep
1585,15.85,15.4502
1590,15.9,15.523
1595,15.95,15.5958
1600,16,15.6686
1605,16.05,15.7414
1610,16.1,15.8142
1615,16.15,15.8869
1620,16.2,15.9597
1625,16.25,16.0325
1630,16.3,16.1052
1635,16.35,16.1779
1640,16.4,16.2507
1645,16.45,16.3234
1650,16.5,16.3961
1655,16.55,16.4688
1660,16.6,16.5415
1665,16.65,16.6142
1670,16.7,16.6868
1675,16.75,16.7595
1680,16.8,16.8322
1685,16.85,16.9048
1690,16.9,16.9775
1695,16.95,17.0501
1700,17,17.1227
1705,17.05,17.1953
1710,17.1,17.268
1715,17.15,17.3406
1720,17.2,17.4132
1725,17.25,17.4857
1730,17.3,17.5583
1735,17.35,17.6309
1740,17.4,17.7035
1745,17.45,17.776
1750,17.5,17.8486
1755,17.55,17.9211
1760,17.6,17.9936
1765,17.65,18.0662
1770,17.7,18.1387
1775,17.75,18.2112
1780,17.8,18.2837
1785,17.85,18.3562
1790,17.9,18.4287
1795,17.95,18.5012
1800,18,18.5736
